datetime,1f_1,1f_but,2f_he,2f_2,1f_ele
2023-08-10 18:00:00,145,82,91,35,21
2023-08-10 19:00:00,126,94,81,43,27
2023-08-10 20:00:00,148,79,64,65,25
2023-08-10 21:00:00,90,69,72,49,23
2023-08-10 22:00:00,64,73,38,22,22
2023-08-10 23:00:00,35,54,28,43,20
2023-08-11 00:00:00,83,73,60,31,24
2023-08-11 01:00:00,43,27,21,6,10
2023-08-11 02:00:00,18,21,37,9,12
2023-08-11 03:00:00,28,17,37,10,19
2023-08-11 04:00:00,30,24,21,12,15
2023-08-11 05:00:00,13,24,12,18,19
2023-08-11 06:00:00,42,26,18,10,15
2023-08-11 07:00:00,44,30,28,10,12
2023-08-11 08:00:00,13,10,22,12,10
2023-08-11 09:00:00,23,24,13,10,13
2023-08-11 10:00:00,33,25,13,6,17
2023-08-11 11:00:00,65,61,72,27,17
2023-08-11 12:00:00,94,28,66,21,21
2023-08-11 13:00:00,66,68,37,36,19
2023-08-11 14:00:00,94,33,53,17,17
2023-08-11 15:00:00,143,80,97,65,21
2023-08-11 16:00:00,142,90,61,41,28
2023-08-11 17:00:00,138,83,88,65,21
2023-08-11 18:00:00,96,66,90,65,21
2023-08-11 19:00:00,148,97,66,53,21
2023-08-11 20:00:00,86,66,73,43,25
2023-08-11 21:00:00,118,84,62,68,29
2023-08-11 22:00:00,85,39,36,27,22
2023-08-11 23:00:00,53,39,35,17,21
2023-08-12 00:00:00,34,26,24,32,8
2023-08-12 01:00:00,22,24,25,7,7
2023-08-12 02:00:00,28,7,23,8,6
2023-08-12 03:00:00,23,10,29,6,8
2023-08-12 04:00:00,22,19,7,6,5
2023-08-12 05:00:00,36,19,14,5,5
2023-08-12 06:00:00,35,29,9,7,9
2023-08-12 07:00:00,31,24,14,6,8
2023-08-12 08:00:00,22,13,22,8,7
2023-08-12 09:00:00,12,14,28,5,5
2023-08-12 10:00:00,19,18,10,6,6
2023-08-12 11:00:00,38,48,45,19,11
2023-08-12 12:00:00,63,48,54,14,6
2023-08-12 13:00:00,25,49,23,12,9
2023-08-12 14:00:00,53,22,53,21,8
2023-08-12 15:00:00,82,61,88,57,9
2023-08-12 16:00:00,63,65,88,35,7
2023-08-12 17:00:00,103,62,86,20,8
2023-08-12 18:00:00,63,80,62,46,8
2023-08-12 19:00:00,109,81,88,54,8
2023-08-12 20:00:00,72,81,65,59,13
2023-08-12 21:00:00,127,76,61,35,11
2023-08-12 22:00:00,28,22,50,35,9
2023-08-12 23:00:00,32,44,20,36,6
2023-08-13 00:00:00,54,45,36,37,9
2023-08-13 01:00:00,13,12,12,8,9
2023-08-13 02:00:00,10,28,28,5,5
2023-08-13 03:00:00,35,5,18,6,6
2023-08-13 04:00:00,31,22,20,8,9
2023-08-13 05:00:00,29,28,10,5,5
2023-08-13 06:00:00,26,11,26,7,6
2023-08-13 07:00:00,26,25,25,9,8
2023-08-13 08:00:00,33,16,5,8,9
2023-08-13 09:00:00,36,16,10,7,7
2023-08-13 10:00:00,18,14,18,5,7
2023-08-13 11:00:00,67,43,36,26,9
2023-08-13 12:00:00,26,34,41,29,11
2023-08-13 13:00:00,36,16,15,39,6
2023-08-13 14:00:00,51,19,42,24,9
2023-08-13 15:00:00,72,67,56,34,10
2023-08-13 16:00:00,78,88,74,23,11
2023-08-13 17:00:00,65,83,71,54,7
2023-08-13 18:00:00,94,61,81,56,13
2023-08-13 19:00:00,107,75,60,21,9
2023-08-13 20:00:00,107,72,67,50,12
2023-08-13 21:00:00,103,63,64,46,13
2023-08-13 22:00:00,31,26,29,24,8
2023-08-13 23:00:00,71,16,39,32,8
2023-08-14 00:00:00,87,63,53,35,15
2023-08-14 01:00:00,27,20,30,9,10
2023-08-14 02:00:00,35,39,12,7,16
2023-08-14 03:00:00,19,10,22,12,19
2023-08-14 04:00:00,19,32,36,13,15
2023-08-14 05:00:00,41,17,18,8,16
2023-08-14 06:00:00,38,27,19,11,16
2023-08-14 07:00:00,18,36,19,16,13
2023-08-14 08:00:00,15,16,21,15,16
2023-08-14 09:00:00,36,27,13,8,12
2023-08-14 10:00:00,14,25,31,6,17
2023-08-14 11:00:00,82,61,38,31,23
2023-08-14 12:00:00,64,70,36,41,19
2023-08-14 13:00:00,89,62,52,26,22
2023-08-14 14:00:00,61,72,26,30,22
2023-08-14 15:00:00,104,94,85,50,26
2023-08-14 16:00:00,108,65,83,67,25
2023-08-14 17:00:00,128,77,60,44,26
2023-08-14 18:00:00,143,62,80,56,28
2023-08-14 19:00:00,82,76,83,33,24
2023-08-14 20:00:00,133,80,78,32,21
2023-08-14 21:00:00,131,85,78,43,24
2023-08-14 22:00:00,88,60,62,28,21
2023-08-14 23:00:00,45,33,73,42,17
2023-08-15 00:00:00,66,59,68,30,21
2023-08-15 01:00:00,15,37,11,11,17
2023-08-15 02:00:00,33,11,19,5,16
2023-08-15 03:00:00,49,12,37,15,18
2023-08-15 04:00:00,41,18,32,12,15
2023-08-15 05:00:00,18,12,23,12,13
2023-08-15 06:00:00,13,33,16,17,10
2023-08-15 07:00:00,28,37,38,18,19
2023-08-15 08:00:00,32,20,12,6,12
2023-08-15 09:00:00,28,23,20,13,15
2023-08-15 10:00:00,11,12,39,17,12
2023-08-15 11:00:00,45,51,64,25,19
2023-08-15 12:00:00,77,55,53,42,16
2023-08-15 13:00:00,94,45,58,27,16
2023-08-15 14:00:00,93,74,34,15,24
2023-08-15 15:00:00,135,96,98,34,25
2023-08-15 16:00:00,131,96,74,41,28
2023-08-15 17:00:00,82,84,77,65,26
2023-08-15 18:00:00,120,83,97,55,29
2023-08-15 19:00:00,127,94,90,41,25
2023-08-15 20:00:00,149,92,89,58,26
2023-08-15 21:00:00,97,75,87,44,24
2023-08-15 22:00:00,41,48,59,34,15
2023-08-15 23:00:00,44,46,65,29,24
2023-08-16 00:00:00,66,41,44,19,22
2023-08-16 01:00:00,43,18,37,8,15
2023-08-16 02:00:00,40,29,26,16,12
2023-08-16 03:00:00,37,27,28,10,11
2023-08-16 04:00:00,16,15,38,6,17
2023-08-16 05:00:00,40,12,16,14,15
2023-08-16 06:00:00,40,26,20,8,12
2023-08-16 07:00:00,19,37,26,13,15
2023-08-16 08:00:00,27,13,10,13,11
2023-08-16 09:00:00,44,18,37,15,13
2023-08-16 10:00:00,10,17,27,6,12
2023-08-16 11:00:00,65,52,62,35,17
2023-08-16 12:00:00,78,31,37,22,21
2023-08-16 13:00:00,31,29,57,21,24
2023-08-16 14:00:00,77,69,30,42,23
2023-08-16 15:00:00,125,67,67,59,20
2023-08-16 16:00:00,147,62,96,37,28
2023-08-16 17:00:00,116,90,60,58,28
2023-08-16 18:00:00,88,67,61,45,29
2023-08-16 19:00:00,130,70,79,43,26
2023-08-16 20:00:00,122,82,72,48,21
2023-08-16 21:00:00,106,90,81,34,20
2023-08-16 22:00:00,43,50,36,23,22
2023-08-16 23:00:00,84,67,58,32,18
2023-08-17 00:00:00,92,73,36,27,22
2023-08-17 01:00:00,38,34,36,9,15
2023-08-17 02:00:00,30,18,29,18,14
2023-08-17 03:00:00,27,18,13,10,12
2023-08-17 04:00:00,34,20,32,7,18
2023-08-17 05:00:00,36,23,21,7,15
2023-08-17 06:00:00,23,19,34,12,15
2023-08-17 07:00:00,45,20,37,6,15
2023-08-17 08:00:00,39,18,16,5,13
2023-08-17 09:00:00,39,28,14,12,15
2023-08-17 10:00:00,21,39,15,17,10
2023-08-17 11:00:00,53,25,57,41,15
2023-08-17 12:00:00,43,53,47,35,21
2023-08-17 13:00:00,85,28,51,29,19
2023-08-17 14:00:00,70,71,68,32,20
2023-08-17 15:00:00,98,97,65,33,29
2023-08-17 16:00:00,143,67,78,32,23
2023-08-17 17:00:00,97,69,74,62,27
2023-08-17 18:00:00,108,88,65,31,27
2023-08-17 19:00:00,147,95,64,50,29
2023-08-17 20:00:00,93,70,79,37,25
2023-08-17 21:00:00,133,74,68,33,22
2023-08-17 22:00:00,31,64,71,26,24
2023-08-17 23:00:00,35,28,54,21,20
2023-08-18 00:00:00,85,69,64,40,23
2023-08-18 01:00:00,15,24,31,17,16
2023-08-18 02:00:00,21,28,31,10,11
2023-08-18 03:00:00,24,18,31,13,15
2023-08-18 04:00:00,15,25,17,18,16
2023-08-18 05:00:00,16,32,11,8,15
2023-08-18 06:00:00,43,22,13,16,19
2023-08-18 07:00:00,36,11,19,16,15
2023-08-18 08:00:00,36,12,37,19,19
2023-08-18 09:00:00,14,32,38,5,14
2023-08-18 10:00:00,29,19,19,15,12
2023-08-18 11:00:00,45,58,56,36,22
2023-08-18 12:00:00,84,40,41,40,17
2023-08-18 13:00:00,63,34,25,32,22
2023-08-18 14:00:00,50,60,60,36,16
2023-08-18 15:00:00,97,62,74,67,26
2023-08-18 16:00:00,126,87,67,56,24
2023-08-18 17:00:00,88,60,71,42,24
2023-08-18 18:00:00,131,64,91,53,20
2023-08-18 19:00:00,102,73,97,41,27
2023-08-18 20:00:00,136,86,78,50,22
2023-08-18 21:00:00,144,62,97,57,24
2023-08-18 22:00:00,50,51,60,31,16
2023-08-18 23:00:00,37,47,46,19,18
2023-08-19 00:00:00,28,15,52,33,9
2023-08-19 01:00:00,33,5,25,9,5
2023-08-19 02:00:00,22,26,13,8,7
2023-08-19 03:00:00,20,9,12,7,7
2023-08-19 04:00:00,39,5,16,8,8
2023-08-19 05:00:00,18,26,14,7,5
2023-08-19 06:00:00,11,5,24,8,6
2023-08-19 07:00:00,14,14,10,6,5
2023-08-19 08:00:00,35,18,24,7,8
2023-08-19 09:00:00,39,24,21,6,7
2023-08-19 10:00:00,13,27,14,5,6
2023-08-19 11:00:00,22,30,51,26,6
2023-08-19 12:00:00,22,29,31,26,8
2023-08-19 13:00:00,25,19,16,17,11
2023-08-19 14:00:00,39,43,48,39,8
2023-08-19 15:00:00,64,82,61,26,14
2023-08-19 16:00:00,84,73,75,20,8
2023-08-19 17:00:00,113,80,71,25,9
2023-08-19 18:00:00,78,79,61,57,12
2023-08-19 19:00:00,111,79,59,35,7
2023-08-19 20:00:00,62,63,54,59,12
2023-08-19 21:00:00,76,54,60,30,9
2023-08-19 22:00:00,26,43,42,28,9
2023-08-19 23:00:00,54,54,29,34,6
2023-08-20 00:00:00,23,45,18,35,9
2023-08-20 01:00:00,30,7,28,5,9
2023-08-20 02:00:00,39,21,22,8,7
2023-08-20 03:00:00,17,5,21,9,7
2023-08-20 04:00:00,38,5,10,9,6
2023-08-20 05:00:00,16,10,25,7,6
2023-08-20 06:00:00,19,14,20,7,6
2023-08-20 07:00:00,38,10,23,9,7
2023-08-20 08:00:00,29,24,9,6,6
2023-08-20 09:00:00,35,16,28,7,8
2023-08-20 10:00:00,32,9,19,9,5
2023-08-20 11:00:00,69,30,23,29,11
2023-08-20 12:00:00,22,24,52,22,6
2023-08-20 13:00:00,41,29,39,39,6
2023-08-20 14:00:00,29,19,42,35,10
2023-08-20 15:00:00,63,67,89,49,14
2023-08-20 16:00:00,98,82,78,36,7
2023-08-20 17:00:00,98,76,84,37,12
2023-08-20 18:00:00,128,76,80,53,14
2023-08-20 19:00:00,90,74,75,34,12
2023-08-20 20:00:00,98,63,83,28,7
2023-08-20 21:00:00,96,78,69,57,13
2023-08-20 22:00:00,70,33,36,24,6
2023-08-20 23:00:00,44,36,36,39,10
2023-08-21 00:00:00,47,35,30,17,15
2023-08-21 01:00:00,16,36,18,6,10
2023-08-21 02:00:00,21,27,25,8,19
2023-08-21 03:00:00,40,12,15,7,14
2023-08-21 04:00:00,27,35,33,16,16
2023-08-21 05:00:00,49,14,20,7,14
2023-08-21 06:00:00,35,21,28,13,16
2023-08-21 07:00:00,36,36,10,12,17
2023-08-21 08:00:00,40,27,30,16,18
2023-08-21 09:00:00,35,32,17,10,10
2023-08-21 10:00:00,13,24,26,18,12
2023-08-21 11:00:00,90,60,34,42,17
2023-08-21 12:00:00,92,55,33,37,21
2023-08-21 13:00:00,85,33,40,35,20
2023-08-21 14:00:00,71,51,44,20,22
2023-08-21 15:00:00,148,90,96,64,27
2023-08-21 16:00:00,135,68,66,41,29
2023-08-21 17:00:00,131,99,87,47,29
2023-08-21 18:00:00,143,68,78,42,22
2023-08-21 19:00:00,87,76,68,54,23
2023-08-21 20:00:00,145,67,71,37,26
2023-08-21 21:00:00,99,66,65,33,25
2023-08-21 22:00:00,55,66,43,18,15
2023-08-21 23:00:00,64,57,72,41,16
2023-08-22 00:00:00,71,40,25,17,19
2023-08-22 01:00:00,31,15,18,16,14
2023-08-22 02:00:00,24,34,25,17,16
2023-08-22 03:00:00,16,12,27,12,18
2023-08-22 04:00:00,36,25,16,12,12
2023-08-22 05:00:00,29,29,22,5,16
2023-08-22 06:00:00,31,18,14,6,15
2023-08-22 07:00:00,32,29,13,15,17
2023-08-22 08:00:00,41,24,34,17,11
2023-08-22 09:00:00,27,22,18,8,18
2023-08-22 10:00:00,19,32,26,12,14
2023-08-22 11:00:00,34,55,63,44,20
2023-08-22 12:00:00,54,35,64,26,17
2023-08-22 13:00:00,61,38,32,38,18
2023-08-22 14:00:00,60,27,70,22,15
2023-08-22 15:00:00,131,87,79,60,20
2023-08-22 16:00:00,83,64,71,32,28
2023-08-22 17:00:00,128,69,86,68,23
2023-08-22 18:00:00,81,78,70,49,25
2023-08-22 19:00:00,88,95,92,38,22
2023-08-22 20:00:00,130,79,88,48,21
2023-08-22 21:00:00,82,70,84,48,20
2023-08-22 22:00:00,52,31,66,20,24
2023-08-22 23:00:00,73,42,37,31,16
2023-08-23 00:00:00,48,35,55,33,15
2023-08-23 01:00:00,24,39,32,18,12
2023-08-23 02:00:00,40,35,13,5,14
2023-08-23 03:00:00,45,11,36,17,16
2023-08-23 04:00:00,27,11,12,7,11
2023-08-23 05:00:00,44,39,30,17,12
2023-08-23 06:00:00,45,12,24,8,13
2023-08-23 07:00:00,37,33,36,6,10
2023-08-23 08:00:00,22,27,27,17,16
2023-08-23 09:00:00,10,11,11,5,15
2023-08-23 10:00:00,33,10,12,6,11
2023-08-23 11:00:00,68,64,72,22,19
2023-08-23 12:00:00,60,48,63,39,21
2023-08-23 13:00:00,94,60,36,41,19
2023-08-23 14:00:00,48,66,59,29,20
2023-08-23 15:00:00,100,73,72,39,25
2023-08-23 16:00:00,112,60,72,47,24
2023-08-23 17:00:00,80,60,79,35,22
2023-08-23 18:00:00,121,81,87,37,27
2023-08-23 19:00:00,98,67,83,66,21
2023-08-23 20:00:00,105,96,69,48,24
2023-08-23 21:00:00,101,96,70,69,26
2023-08-23 22:00:00,52,25,67,28,24
2023-08-23 23:00:00,47,40,49,28,22
2023-08-24 00:00:00,79,45,73,17,16
2023-08-24 01:00:00,32,23,32,15,19
2023-08-24 02:00:00,15,25,17,8,15
2023-08-24 03:00:00,46,15,18,9,11
2023-08-24 04:00:00,49,15,12,13,16
2023-08-24 05:00:00,28,28,39,12,10
2023-08-24 06:00:00,43,37,18,15,15
2023-08-24 07:00:00,25,36,27,6,19
2023-08-24 08:00:00,13,21,35,10,12
2023-08-24 09:00:00,31,15,15,15,10
2023-08-24 10:00:00,37,36,20,16,14
2023-08-24 11:00:00,81,69,44,28,24
2023-08-24 12:00:00,81,47,25,19,19
2023-08-24 13:00:00,60,42,51,42,24
2023-08-24 14:00:00,61,64,51,20,15
2023-08-24 15:00:00,139,79,85,45,29
2023-08-24 16:00:00,97,71,97,59,27
2023-08-24 17:00:00,140,88,88,63,25
2023-08-24 18:00:00,123,75,84,41,26
2023-08-24 19:00:00,87,65,63,32,21
2023-08-24 20:00:00,144,84,94,59,25
2023-08-24 21:00:00,128,75,64,46,24
2023-08-24 22:00:00,34,35,67,33,19
2023-08-24 23:00:00,50,59,67,33,17
2023-08-25 00:00:00,52,72,71,36,21
2023-08-25 01:00:00,28,33,17,16,19
2023-08-25 02:00:00,27,15,26,17,17
2023-08-25 03:00:00,40,18,16,5,17
2023-08-25 04:00:00,35,23,24,10,13
2023-08-25 05:00:00,14,37,25,6,19
2023-08-25 06:00:00,42,28,32,15,16
2023-08-25 07:00:00,21,26,39,14,13
2023-08-25 08:00:00,48,37,36,12,14
2023-08-25 09:00:00,14,38,16,6,18
2023-08-25 10:00:00,46,28,19,7,14
2023-08-25 11:00:00,33,43,54,22,23
2023-08-25 12:00:00,51,38,66,19,15
2023-08-25 13:00:00,94,63,31,19,16
2023-08-25 14:00:00,76,32,71,26,23
2023-08-25 15:00:00,121,77,84,61,27
2023-08-25 16:00:00,102,85,72,68,22
2023-08-25 17:00:00,135,95,62,41,26
2023-08-25 18:00:00,124,90,70,30,25
2023-08-25 19:00:00,82,96,77,58,23
2023-08-25 20:00:00,135,92,92,69,20
2023-08-25 21:00:00,100,73,70,43,20
2023-08-25 22:00:00,37,61,62,36,15
2023-08-25 23:00:00,67,61,31,17,15
2023-08-26 00:00:00,50,25,51,23,7
2023-08-26 01:00:00,38,18,25,6,8
2023-08-26 02:00:00,25,7,10,7,5
2023-08-26 03:00:00,24,24,6,5,5
2023-08-26 04:00:00,10,7,8,8,7
2023-08-26 05:00:00,26,9,18,9,8
2023-08-26 06:00:00,31,14,14,9,6
2023-08-26 07:00:00,24,28,16,7,6
2023-08-26 08:00:00,31,6,24,8,9
2023-08-26 09:00:00,29,22,11,8,6
2023-08-26 10:00:00,17,11,22,8,6
2023-08-26 11:00:00,50,46,47,26,8
2023-08-26 12:00:00,43,53,19,17,7
2023-08-26 13:00:00,52,33,33,12,10
2023-08-26 14:00:00,33,21,29,29,11
2023-08-26 15:00:00,113,62,83,53,13
2023-08-26 16:00:00,74,59,51,43,7
2023-08-26 17:00:00,75,62,86,27,12
2023-08-26 18:00:00,79,87,81,37,11
2023-08-26 19:00:00,76,87,67,37,11
2023-08-26 20:00:00,119,57,88,52,10
2023-08-26 21:00:00,112,68,52,32,7
2023-08-26 22:00:00,57,46,46,30,7
2023-08-26 23:00:00,61,16,52,19,9
2023-08-27 00:00:00,37,40,47,39,6
2023-08-27 01:00:00,25,12,21,7,5
2023-08-27 02:00:00,24,21,24,9,7
2023-08-27 03:00:00,14,12,22,9,7
2023-08-27 04:00:00,28,24,9,7,5
2023-08-27 05:00:00,35,11,13,9,9
2023-08-27 06:00:00,24,5,24,7,5
2023-08-27 07:00:00,33,25,11,7,8
2023-08-27 08:00:00,37,23,17,7,5
2023-08-27 09:00:00,22,10,5,5,6
2023-08-27 10:00:00,39,20,16,5,6
2023-08-27 11:00:00,51,25,49,38,8
2023-08-27 12:00:00,20,39,24,27,8
2023-08-27 13:00:00,27,30,18,13,9
2023-08-27 14:00:00,24,23,36,20,10
2023-08-27 15:00:00,65,58,67,37,14
2023-08-27 16:00:00,69,82,82,23,7
2023-08-27 17:00:00,104,66,84,54,14
2023-08-27 18:00:00,77,84,69,22,8
2023-08-27 19:00:00,86,55,60,54,7
2023-08-27 20:00:00,98,65,73,29,13
2023-08-27 21:00:00,109,66,69,41,14
2023-08-27 22:00:00,37,19,43,13,8
2023-08-27 23:00:00,31,31,34,31,11
2023-08-28 00:00:00,53,59,48,24,22
2023-08-28 01:00:00,19,13,30,10,19
2023-08-28 02:00:00,26,22,16,6,16
2023-08-28 03:00:00,13,24,38,6,17
2023-08-28 04:00:00,46,15,15,5,14
2023-08-28 05:00:00,22,14,25,11,17
2023-08-28 06:00:00,31,18,21,10,10
2023-08-28 07:00:00,40,13,32,17,13
2023-08-28 08:00:00,48,28,21,17,10
2023-08-28 09:00:00,25,22,36,19,11
2023-08-28 10:00:00,31,20,24,9,11
2023-08-28 11:00:00,33,64,58,34,19
2023-08-28 12:00:00,57,30,36,30,16
2023-08-28 13:00:00,48,33,28,19,24
2023-08-28 14:00:00,43,27,46,18,21
2023-08-28 15:00:00,118,89,69,47,25
2023-08-28 16:00:00,121,66,97,62,29
2023-08-28 17:00:00,80,64,75,35,23
2023-08-28 18:00:00,132,81,96,60,24
2023-08-28 19:00:00,95,74,66,38,21
2023-08-28 20:00:00,103,76,82,57,23
2023-08-28 21:00:00,140,97,85,67,23
2023-08-28 22:00:00,84,25,56,18,19
2023-08-28 23:00:00,92,68,70,32,16
2023-08-29 00:00:00,63,73,64,23,18
2023-08-29 01:00:00,28,20,28,10,16
2023-08-29 02:00:00,15,35,35,12,19
2023-08-29 03:00:00,44,14,20,12,11
2023-08-29 04:00:00,45,39,36,10,18
2023-08-29 05:00:00,42,29,22,6,12
2023-08-29 06:00:00,42,35,15,9,18
2023-08-29 07:00:00,48,30,33,16,17
2023-08-29 08:00:00,28,13,14,14,14
2023-08-29 09:00:00,15,25,32,18,10
2023-08-29 10:00:00,25,11,33,15,11
2023-08-29 11:00:00,75,42,37,20,16
2023-08-29 12:00:00,41,73,70,22,18
2023-08-29 13:00:00,57,35,37,40,24
2023-08-29 14:00:00,54,58,46,37,15
2023-08-29 15:00:00,112,65,68,62,26
2023-08-29 16:00:00,98,69,88,50,29
2023-08-29 17:00:00,127,84,76,37,24
2023-08-29 18:00:00,121,80,87,67,26
2023-08-29 19:00:00,133,63,74,64,28
2023-08-29 20:00:00,111,71,98,69,21
2023-08-29 21:00:00,101,73,98,69,21
2023-08-29 22:00:00,52,53,74,24,16
2023-08-29 23:00:00,87,50,64,37,19
2023-08-30 00:00:00,84,51,72,17,15
2023-08-30 01:00:00,29,36,11,8,15
2023-08-30 02:00:00,42,39,24,8,10
2023-08-30 03:00:00,17,38,20,8,10
2023-08-30 04:00:00,28,36,11,18,19
2023-08-30 05:00:00,44,33,13,7,14
2023-08-30 06:00:00,12,17,10,14,12
2023-08-30 07:00:00,40,33,24,8,18
2023-08-30 08:00:00,28,33,37,8,10
2023-08-30 09:00:00,36,25,36,18,17
2023-08-30 10:00:00,38,33,14,16,19
2023-08-30 11:00:00,89,52,39,25,16
2023-08-30 12:00:00,89,70,42,18,23
2023-08-30 13:00:00,94,47,50,34,22
2023-08-30 14:00:00,51,73,46,15,15
2023-08-30 15:00:00,116,82,77,48,26
2023-08-30 16:00:00,98,70,75,66,21
2023-08-30 17:00:00,118,86,81,38,28
2023-08-30 18:00:00,142,74,70,37,27
2023-08-30 19:00:00,109,87,84,54,27
2023-08-30 20:00:00,97,97,63,39,25
2023-08-30 21:00:00,80,61,83,58,28
2023-08-30 22:00:00,78,69,34,44,18
2023-08-30 23:00:00,61,40,68,25,20
2023-08-31 00:00:00,55,53,38,20,23
2023-08-31 01:00:00,29,25,24,18,10
2023-08-31 02:00:00,44,16,21,5,18
2023-08-31 03:00:00,13,25,20,7,16
2023-08-31 04:00:00,11,31,34,19,14
2023-08-31 05:00:00,37,27,35,18,13
2023-08-31 06:00:00,33,15,12,17,10
2023-08-31 07:00:00,26,12,20,6,17
2023-08-31 08:00:00,33,29,21,8,17
2023-08-31 09:00:00,12,23,30,13,11
2023-08-31 10:00:00,22,16,13,16,10
2023-08-31 11:00:00,34,42,68,28,15
2023-08-31 12:00:00,31,35,31,25,23
2023-08-31 13:00:00,49,57,25,16,18
2023-08-31 14:00:00,65,57,31,33,18
2023-08-31 15:00:00,138,72,92,31,28
2023-08-31 16:00:00,129,61,72,61,28
2023-08-31 17:00:00,100,95,85,38,21
2023-08-31 18:00:00,106,85,70,62,27
2023-08-31 19:00:00,95,86,87,67,23
2023-08-31 20:00:00,84,66,79,45,21
2023-08-31 21:00:00,121,90,78,49,28
2023-08-31 22:00:00,94,72,73,35,20
2023-08-31 23:00:00,87,45,67,25,19
2023-09-01 00:00:00,46,49,42,34,15
2023-09-01 01:00:00,34,10,35,9,10
2023-09-01 02:00:00,49,26,37,6,17
2023-09-01 03:00:00,49,14,14,19,15
2023-09-01 04:00:00,27,16,16,19,13
2023-09-01 05:00:00,17,11,27,10,18
2023-09-01 06:00:00,34,30,22,8,12
2023-09-01 07:00:00,12,30,26,9,16
2023-09-01 08:00:00,46,26,15,10,19
2023-09-01 09:00:00,26,13,34,18,16
2023-09-01 10:00:00,36,11,11,12,16
2023-09-01 11:00:00,86,37,69,15,16
2023-09-01 12:00:00,64,52,29,21,22
2023-09-01 13:00:00,35,63,57,35,15
2023-09-01 14:00:00,39,28,37,20,19
2023-09-01 15:00:00,144,62,76,49,22
2023-09-01 16:00:00,116,91,72,50,27
2023-09-01 17:00:00,128,81,65,48,23
2023-09-01 18:00:00,131,77,86,60,24
2023-09-01 19:00:00,113,90,78,34,22
2023-09-01 20:00:00,130,73,89,52,29
2023-09-01 21:00:00,136,68,79,61,28
2023-09-01 22:00:00,32,70,47,25,18
2023-09-01 23:00:00,58,62,39,41,19
2023-09-02 00:00:00,57,24,44,27,6
2023-09-02 01:00:00,27,15,19,6,7
2023-09-02 02:00:00,11,7,21,6,5
2023-09-02 03:00:00,26,27,10,6,7
2023-09-02 04:00:00,14,29,19,5,6
2023-09-02 05:00:00,28,18,29,9,5
2023-09-02 06:00:00,26,20,21,7,7
2023-09-02 07:00:00,35,14,29,7,5
2023-09-02 08:00:00,37,10,21,7,9
2023-09-02 09:00:00,39,13,12,9,7
2023-09-02 10:00:00,30,25,10,8,9
2023-09-02 11:00:00,59,18,26,12,9
2023-09-02 12:00:00,22,25,34,22,6
2023-09-02 13:00:00,62,21,29,28,10
2023-09-02 14:00:00,49,47,32,15,6
2023-09-02 15:00:00,77,68,61,34,12
2023-09-02 16:00:00,75,58,73,22,11
2023-09-02 17:00:00,101,80,79,55,12
2023-09-02 18:00:00,83,56,83,34,14
2023-09-02 19:00:00,81,53,68,40,11
2023-09-02 20:00:00,80,65,76,28,9
2023-09-02 21:00:00,122,66,89,34,9
2023-09-02 22:00:00,20,33,44,28,10
2023-09-02 23:00:00,63,26,31,15,9
2023-09-03 00:00:00,64,45,37,18,7
2023-09-03 01:00:00,22,8,15,9,6
2023-09-03 02:00:00,31,7,26,6,7
2023-09-03 03:00:00,10,5,25,6,8
2023-09-03 04:00:00,15,10,27,5,9
2023-09-03 05:00:00,16,19,19,8,7
2023-09-03 06:00:00,15,9,27,6,9
2023-09-03 07:00:00,22,8,13,7,7
2023-09-03 08:00:00,14,25,17,5,6
2023-09-03 09:00:00,22,27,8,8,6
2023-09-03 10:00:00,23,14,24,7,6
2023-09-03 11:00:00,44,50,22,10,9
2023-09-03 12:00:00,39,54,36,30,7
2023-09-03 13:00:00,63,42,54,35,9
2023-09-03 14:00:00,40,42,44,31,10
2023-09-03 15:00:00,78,79,57,21,12
2023-09-03 16:00:00,64,70,87,27,13
2023-09-03 17:00:00,90,88,52,53,9
2023-09-03 18:00:00,119,56,64,33,14
2023-09-03 19:00:00,113,65,75,37,9
2023-09-03 20:00:00,98,88,56,29,12
2023-09-03 21:00:00,115,61,60,23,9
2023-09-03 22:00:00,68,52,33,28,10
2023-09-03 23:00:00,40,51,27,20,9
2023-09-04 00:00:00,86,66,34,32,23
2023-09-04 01:00:00,12,31,17,10,18
2023-09-04 02:00:00,26,39,21,14,17
2023-09-04 03:00:00,32,19,34,15,12
2023-09-04 04:00:00,13,27,12,9,18
2023-09-04 05:00:00,12,12,38,6,16
2023-09-04 06:00:00,15,11,37,17,15
2023-09-04 07:00:00,44,17,24,9,11
2023-09-04 08:00:00,44,34,11,7,16
2023-09-04 09:00:00,48,19,26,8,11
2023-09-04 10:00:00,37,33,17,9,16
2023-09-04 11:00:00,68,41,74,33,21
2023-09-04 12:00:00,30,65,43,31,15
2023-09-04 13:00:00,92,72,52,16,17
2023-09-04 14:00:00,71,61,67,43,24
2023-09-04 15:00:00,146,86,62,31,29
2023-09-04 16:00:00,103,63,77,30,26
2023-09-04 17:00:00,142,82,80,38,21
2023-09-04 18:00:00,134,96,92,52,29
2023-09-04 19:00:00,111,83,94,41,21
2023-09-04 20:00:00,95,89,71,52,25
2023-09-04 21:00:00,97,67,65,44,26
2023-09-04 22:00:00,74,52,69,38,22
2023-09-04 23:00:00,79,69,70,20,23
2023-09-05 00:00:00,52,42,52,17,21
